,Customer,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Location Code,Marital Status,Policy Type,Policy,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size
2120,LU12532,California,Yes,Extended,High School or Below,2/19/11,Disabled,F,Suburban,Married,Personal Auto,Personal L3,Offer1,Agent,Two-Door Car,Small
2121,WD48852,Oregon,No,Basic,College,1/4/11,Unemployed,F,Suburban,Single,Special Auto,Special L2,Offer3,Agent,Luxury SUV,Medsize
2122,BH43379,Oregon,No,Extended,Bachelor,1/2/11,Employed,F,Urban,Divorced,Personal Auto,Personal L3,Offer3,Branch,Four-Door Car,Large
2123,GV59387,California,No,Basic,College,1/8/11,Medical Leave,F,Urban,Married,Personal Auto,Personal L2,Offer1,Call Center,Two-Door Car,Large
2124,LQ76410,Arizona,Yes,Extended,College,1/5/11,Employed,M,Urban,Divorced,Special Auto,Special L1,Offer2,Call Center,Four-Door Car,Medsize
2125,MF19231,California,No,Extended,Master,2/22/11,Employed,M,Suburban,Married,Personal Auto,Personal L1,Offer2,Call Center,Four-Door Car,Medsize
2126,XS47087,Oregon,No,Basic,College,1/22/11,Disabled,M,Suburban,Married,Personal Auto,Personal L2,Offer1,Agent,SUV,Medsize
2127,IL56791,Oregon,No,Basic,Bachelor,2/11/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer2,Agent,Two-Door Car,Medsize
2128,UV88036,Nevada,No,Extended,High School or Below,2/17/11,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Offer2,Agent,Four-Door Car,Medsize
2129,SE76116,California,No,Basic,Bachelor,1/29/11,Employed,M,Rural,Divorced,Personal Auto,Personal L2,Offer1,Branch,SUV,Medsize
2130,GJ63103,Oregon,No,Basic,High School or Below,2/6/11,Medical Leave,F,Suburban,Married,Personal Auto,Personal L3,Offer1,Web,Two-Door Car,Small
2131,PL78574,Arizona,Yes,Premium,High School or Below,2/27/11,Employed,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Medsize
2132,NV69875,Oregon,No,Basic,High School or Below,1/22/11,Employed,M,Rural,Married,Corporate Auto,Corporate L2,Offer4,Branch,Four-Door Car,Medsize
2133,MC38650,Nevada,No,Extended,High School or Below,2/2/11,Employed,M,Rural,Married,Personal Auto,Personal L3,Offer2,Call Center,Two-Door Car,Medsize
2134,No73819,California,No,Extended,Master,1/15/11,Employed,F,Suburban,Married,Personal Auto,Personal L1,Offer2,Agent,Sports Car,Large
2135,OW84864,California,No,Extended,College,1/31/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer2,Web,Four-Door Car,Medsize
2136,BV91898,Arizona,No,Basic,Bachelor,2/3/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L1,Offer3,Web,SUV,Medsize
2137,WQ54314,Oregon,No,Basic,Bachelor,1/19/11,Employed,F,Suburban,Married,Personal Auto,Personal L1,Offer1,Agent,Four-Door Car,Small
2138,NM57315,California,Yes,Basic,Bachelor,1/17/11,Employed,M,Suburban,Divorced,Special Auto,Special L3,Offer2,Call Center,Two-Door Car,Small
2139,JB51220,Oregon,No,Premium,High School or Below,2/15/11,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L2,Offer1,Call Center,Sports Car,Medsize
2140,EN77569,Oregon,Yes,Extended,College,1/28/11,Employed,F,Suburban,Married,Special Auto,Special L3,Offer2,Agent,Two-Door Car,Small
2141,YP47665,Washington,No,Basic,Doctor,1/25/11,Employed,M,Rural,Married,Personal Auto,Personal L3,Offer2,Agent,Four-Door Car,Medsize
2142,QO54008,Oregon,No,Extended,Master,1/8/11,Unemployed,M,Suburban,Divorced,Personal Auto,Personal L3,Offer1,Call Center,SUV,Small
2143,EQ59908,California,Yes,Extended,Master,1/16/11,Employed,M,Urban,Married,Corporate Auto,Corporate L3,Offer3,Agent,Four-Door Car,Medsize
2144,YU72540,Arizona,No,Basic,College,2/8/11,Employed,F,Rural,Married,Personal Auto,Personal L3,Offer1,Call Center,Four-Door Car,Medsize
2145,BZ50261,Arizona,No,Basic,High School or Below,1/14/11,Employed,F,Rural,Married,Personal Auto,Personal L2,Offer4,Branch,Two-Door Car,Small
2146,QE92747,Oregon,No,Premium,Bachelor,1/13/11,Employed,F,Suburban,Married,Corporate Auto,Corporate L2,Offer1,Agent,Four-Door Car,Medsize
2147,KG83280,California,Yes,Extended,College,2/12/11,Employed,F,Suburban,Divorced,Personal Auto,Personal L1,Offer1,Branch,Four-Door Car,Medsize
2148,IL42365,Arizona,No,Extended,High School or Below,1/29/11,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer1,Branch,Sports Car,Medsize
2149,FI86516,Oregon,No,Basic,Bachelor,1/26/11,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L1,Offer1,Agent,Four-Door Car,Small
2150,FV14881,California,No,Basic,Doctor,2/28/11,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer4,Call Center,Luxury SUV,Medsize
2151,RR54950,Arizona,No,Basic,College,2/27/11,Employed,M,Suburban,Married,Special Auto,Special L2,Offer1,Branch,Four-Door Car,Small
2152,FC70869,Arizona,No,Extended,High School or Below,2/1/11,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer4,Web,Two-Door Car,Medsize
2153,PB60303,Oregon,No,Extended,Master,2/15/11,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer4,Branch,Luxury Car,Medsize
2154,HO50571,California,Yes,Extended,College,2/14/11,Employed,F,Suburban,Married,Personal Auto,Personal L3,Offer1,Branch,SUV,Medsize
2155,BH86846,Washington,No,Basic,High School or Below,2/14/11,Employed,M,Rural,Married,Corporate Auto,Corporate L3,Offer4,Agent,Four-Door Car,Medsize
2156,PC42162,Oregon,No,Extended,Bachelor,1/26/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Branch,Two-Door Car,Medsize
2157,KD21661,California,No,Premium,College,2/5/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Offer1,Agent,SUV,Large
2158,FZ73016,California,No,Basic,Bachelor,2/9/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer1,Call Center,SUV,Medsize
2159,HJ19927,Nevada,No,Basic,Master,2/16/11,Medical Leave,M,Rural,Married,Personal Auto,Personal L3,Offer3,Agent,Four-Door Car,Medsize
2160,RJ99408,California,No,Basic,High School or Below,2/23/11,Employed,M,Suburban,Married,Personal Auto,Personal L1,Offer3,Branch,Four-Door Car,Medsize
2161,EL81968,Oregon,No,Extended,Bachelor,2/15/11,Employed,M,Urban,Married,Personal Auto,Personal L2,Offer2,Call Center,Two-Door Car,Medsize
2162,WU86174,California,No,Basic,Bachelor,2/24/11,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Offer1,Branch,Four-Door Car,Medsize
2163,DN21342,Oregon,No,Extended,College,1/17/11,Unemployed,F,Suburban,Divorced,Personal Auto,Personal L2,Offer1,Web,Four-Door Car,Small
2164,PB60406,California,No,Basic,Doctor,2/25/11,Employed,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Small
2165,IY37465,Arizona,Yes,Basic,Bachelor,1/26/11,Employed,M,Suburban,Married,Corporate Auto,Corporate L3,Offer2,Call Center,Two-Door Car,Medsize
2166,LF55270,Oregon,Yes,Extended,College,2/1/11,Employed,F,Rural,Divorced,Personal Auto,Personal L2,Offer2,Agent,Four-Door Car,Medsize
2167,UV69038,California,No,Extended,College,1/11/11,Unemployed,M,Suburban,Single,Corporate Auto,Corporate L2,Offer1,Branch,SUV,Medsize
2168,IS63925,Arizona,Yes,Basic,College,1/27/11,Retired,F,Suburban,Divorced,Personal Auto,Personal L2,Offer1,Agent,SUV,Small
2169,CQ21583,Oregon,No,Extended,Doctor,1/22/11,Medical Leave,M,Suburban,Married,Personal Auto,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
2170,PR21713,Nevada,Yes,Basic,High School or Below,1/6/11,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer2,Agent,Four-Door Car,Large
2171,XE10977,Oregon,No,Basic,High School or Below,1/1/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer2,Web,Two-Door Car,Medsize
2172,JG87029,Oregon,No,Basic,High School or Below,1/4/11,Employed,M,Suburban,Single,Personal Auto,Personal L2,Offer2,Call Center,Two-Door Car,Small
2173,BK21146,Arizona,Yes,Basic,College,1/30/11,Unemployed,M,Suburban,Married,Personal Auto,Personal L2,Offer1,Branch,SUV,Medsize
2174,WE19034,Oregon,No,Basic,College,1/1/11,Employed,M,Suburban,Married,Corporate Auto,Corporate L2,Offer4,Agent,Four-Door Car,Small
2175,DF62718,California,No,Extended,High School or Below,2/20/11,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer4,Agent,Four-Door Car,Large
2176,MS59254,Washington,No,Premium,High School or Below,1/27/11,Unemployed,M,Suburban,Married,Corporate Auto,Corporate L1,Offer2,Branch,Two-Door Car,Small
2177,WC65050,California,No,Basic,Master,2/16/11,Employed,F,Suburban,Divorced,Personal Auto,Personal L2,Offer1,Branch,Two-Door Car,Medsize
2178,ST27958,Washington,Yes,Basic,College,2/11/11,Retired,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Medsize
2179,XZ81226,Arizona,No,Extended,Bachelor,1/1/11,Employed,F,Suburban,Married,Personal Auto,Personal L1,Offer1,Branch,Four-Door Car,Medsize
2180,TU53781,Oregon,Yes,Extended,Bachelor,2/10/11,Employed,F,Suburban,Divorced,Corporate Auto,Corporate L3,Offer1,Agent,Luxury SUV,Medsize
2181,GC93551,Oregon,No,Basic,High School or Below,2/27/11,Employed,F,Suburban,Divorced,Personal Auto,Personal L3,Offer1,Branch,Four-Door Car,Medsize
2182,MO33279,California,No,Basic,College,1/12/11,Employed,F,Suburban,Divorced,Personal Auto,Personal L2,Offer3,Agent,Two-Door Car,Medsize
2183,LD20926,Arizona,No,Extended,Bachelor,1/31/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Offer1,Call Center,Two-Door Car,Large
2184,PW90662,Oregon,No,Extended,College,1/27/11,Employed,M,Urban,Single,Personal Auto,Personal L2,Offer1,Web,SUV,Medsize
2185,WS53288,Oregon,Yes,Extended,College,2/1/11,Retired,F,Suburban,Single,Personal Auto,Personal L3,Offer1,Branch,Four-Door Car,Small
2186,HE84643,California,No,Basic,High School or Below,2/1/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,Medsize
2187,CL37990,Arizona,No,Extended,Bachelor,1/13/11,Unemployed,F,Suburban,Single,Corporate Auto,Corporate L1,Offer1,Call Center,Four-Door Car,Medsize
2188,HR87252,California,No,Basic,Bachelor,2/13/11,Employed,F,Suburban,Divorced,Personal Auto,Personal L3,Offer1,Branch,Sports Car,Medsize
2189,SB27146,Oregon,No,Premium,High School or Below,1/26/11,Employed,F,Rural,Single,Personal Auto,Personal L3,Offer3,Agent,Two-Door Car,Medsize
2190,KI58952,California,No,Premium,College,2/24/11,Employed,F,Rural,Single,Personal Auto,Personal L2,Offer1,Web,SUV,Large
2191,RM21896,Oregon,No,Extended,College,1/19/11,Employed,F,Rural,Divorced,Personal Auto,Personal L3,Offer3,Call Center,Four-Door Car,Medsize
2192,JS38272,Arizona,Yes,Extended,College,1/19/11,Unemployed,M,Suburban,Married,Personal Auto,Personal L2,Offer2,Agent,SUV,Medsize
2193,NJ15094,Washington,No,Basic,Bachelor,2/18/11,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Offer1,Agent,Four-Door Car,Medsize
2194,MZ88454,Oregon,No,Basic,Bachelor,1/24/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L1,Offer1,Call Center,Four-Door Car,Medsize
2195,PO27978,Oregon,No,Basic,Doctor,2/19/11,Employed,F,Urban,Single,Personal Auto,Personal L1,Offer1,Call Center,Two-Door Car,Medsize
2196,VT28596,California,No,Basic,High School or Below,2/24/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Offer2,Branch,Four-Door Car,Medsize
2197,TI19722,Washington,Yes,Extended,Doctor,2/18/11,Employed,M,Rural,Divorced,Corporate Auto,Corporate L2,Offer2,Branch,Four-Door Car,Medsize
2198,DO83038,California,No,Basic,College,1/21/11,Employed,F,Rural,Married,Personal Auto,Personal L3,Offer2,Call Center,Two-Door Car,Medsize
2199,AG62087,California,No,Extended,Bachelor,1/29/11,Employed,M,Urban,Married,Corporate Auto,Corporate L3,Offer3,Agent,Four-Door Car,Medsize
2200,BA56812,Oregon,No,Extended,Master,2/10/11,Employed,M,Rural,Divorced,Corporate Auto,Corporate L2,Offer4,Branch,Four-Door Car,Medsize
2201,QF74147,California,No,Basic,College,1/15/11,Employed,F,Rural,Divorced,Special Auto,Special L2,Offer1,Call Center,Four-Door Car,Medsize
2202,RN88075,Washington,No,Extended,Bachelor,2/6/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L1,Offer1,Branch,Two-Door Car,Medsize
2203,OG71924,Oregon,No,Extended,Master,2/26/11,Unemployed,F,Urban,Married,Personal Auto,Personal L3,Offer2,Branch,Four-Door Car,Large
2204,YF87007,Oregon,Yes,Extended,High School or Below,2/19/11,Retired,F,Suburban,Divorced,Corporate Auto,Corporate L1,Offer1,Agent,Four-Door Car,Large
2205,ZL18631,Arizona,No,Basic,College,2/5/11,Employed,F,Suburban,Married,Personal Auto,Personal L2,Offer2,Call Center,Four-Door Car,Medsize
2206,BZ71120,Oregon,No,Basic,College,1/17/11,Employed,F,Urban,Married,Personal Auto,Personal L2,Offer1,Branch,SUV,Medsize
2207,UP60200,California,No,Premium,Bachelor,2/2/11,Employed,M,Rural,Married,Personal Auto,Personal L2,Offer1,Call Center,Two-Door Car,Medsize
2208,XZ64172,Oregon,Yes,Premium,High School or Below,2/8/11,Employed,M,Suburban,Divorced,Corporate Auto,Corporate L2,Offer1,Agent,Luxury SUV,Medsize
2209,CA47176,Oregon,No,Extended,Bachelor,2/17/11,Disabled,M,Suburban,Married,Personal Auto,Personal L3,Offer1,Branch,Two-Door Car,Small
2210,CI68869,Arizona,No,Basic,College,1/8/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L3,Offer3,Agent,Two-Door Car,Small
2211,XT10744,Arizona,No,Basic,College,2/21/11,Employed,M,Suburban,Married,Special Auto,Special L2,Offer2,Call Center,Two-Door Car,Small
2212,HT48275,Oregon,No,Basic,Bachelor,1/19/11,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer2,Call Center,Two-Door Car,Medsize
2213,HB48073,Arizona,No,Basic,Bachelor,2/1/11,Employed,F,Urban,Married,Corporate Auto,Corporate L2,Offer1,Agent,SUV,Medsize
2214,MD43085,Oregon,No,Premium,Doctor,2/8/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer2,Call Center,Four-Door Car,Medsize
2215,NJ11986,Arizona,No,Premium,Master,1/18/11,Employed,F,Rural,Single,Corporate Auto,Corporate L3,Offer1,Web,Two-Door Car,Medsize
2216,HH55884,Arizona,No,Extended,College,1/2/11,Disabled,M,Suburban,Single,Personal Auto,Personal L1,Offer1,Agent,Four-Door Car,Medsize
2217,JP69867,Nevada,No,Premium,College,2/19/11,Employed,M,Suburban,Divorced,Personal Auto,Personal L3,Offer2,Call Center,Four-Door Car,Large
2218,FT86104,California,Yes,Basic,College,1/10/11,Retired,M,Suburban,Single,Corporate Auto,Corporate L2,Offer1,Agent,Two-Door Car,Medsize
2219,GV39658,Arizona,No,Extended,College,1/19/11,Medical Leave,F,Rural,Divorced,Corporate Auto,Corporate L2,Offer1,Branch,SUV,Medsize
2220,GB66110,California,No,Basic,Bachelor,2/13/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L1,Offer1,Branch,Two-Door Car,Small
2221,VD51297,California,No,Basic,College,1/9/11,Employed,M,Suburban,Single,Personal Auto,Personal L3,Offer4,Call Center,Four-Door Car,Small
2222,EP29567,Washington,No,Extended,Master,1/24/11,Retired,M,Suburban,Married,Corporate Auto,Corporate L1,Offer3,Web,Four-Door Car,Medsize
2223,PE59368,Washington,No,Basic,Bachelor,1/19/11,Employed,F,Urban,Married,Personal Auto,Personal L3,Offer1,Agent,Two-Door Car,Medsize
2224,DQ50538,Nevada,No,Basic,Bachelor,2/11/11,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer1,Branch,SUV,Medsize
2225,WP58340,Arizona,Yes,Premium,High School or Below,2/8/11,Employed,M,Suburban,Divorced,Personal Auto,Personal L2,Offer1,Agent,Luxury SUV,Medsize
2226,TM23788,California,No,Extended,High School or Below,2/9/11,Unemployed,M,Suburban,Divorced,Personal Auto,Personal L3,Offer2,Agent,Four-Door Car,Medsize
2227,UF44021,California,No,Basic,Bachelor,1/2/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L2,Offer1,Agent,Two-Door Car,Medsize
2228,WB96917,California,No,Extended,College,1/3/11,Employed,M,Rural,Single,Personal Auto,Personal L1,Offer4,Call Center,Two-Door Car,Medsize
2229,MN95006,California,No,Basic,Bachelor,1/10/11,Employed,M,Rural,Married,Personal Auto,Personal L2,Offer4,Call Center,Luxury SUV,Medsize
2230,NP60037,Oregon,No,Basic,Bachelor,2/23/11,Employed,M,Suburban,Divorced,Corporate Auto,Corporate L3,Offer1,Web,Luxury SUV,Medsize
2231,NQ71171,California,No,Basic,Bachelor,2/2/11,Employed,M,Rural,Married,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,Medsize
2232,SM58898,California,No,Basic,High School or Below,2/18/11,Employed,F,Suburban,Married,Corporate Auto,Corporate L1,Offer4,Call Center,SUV,Medsize
2233,FN98595,Nevada,No,Extended,High School or Below,2/20/11,Employed,F,Rural,Married,Special Auto,Special L2,Offer2,Branch,Four-Door Car,Medsize
2234,TW94555,Nevada,Yes,Extended,College,1/7/11,Employed,M,Rural,Married,Personal Auto,Personal L3,Offer2,Agent,Sports Car,Medsize
2235,XW60886,California,No,Extended,High School or Below,2/19/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer4,Branch,Four-Door Car,Small
2236,IE84844,Nevada,No,Basic,High School or Below,2/6/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Offer3,Agent,Four-Door Car,Medsize
2237,HY76810,Oregon,No,Premium,Bachelor,1/30/11,Unemployed,F,Rural,Married,Corporate Auto,Corporate L3,Offer2,Branch,SUV,Small
2238,JL41129,California,No,Basic,Bachelor,1/19/11,Employed,M,Urban,Married,Personal Auto,Personal L1,Offer2,Branch,SUV,Large
2239,OQ41280,Nevada,No,Extended,High School or Below,2/1/11,Employed,M,Rural,Divorced,Corporate Auto,Corporate L1,Offer1,Agent,Four-Door Car,Medsize
2240,AP65984,Oregon,No,Extended,College,2/26/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L1,Offer2,Agent,SUV,Medsize
2241,EE99484,Washington,Yes,Basic,High School or Below,2/14/11,Employed,F,Rural,Single,Corporate Auto,Corporate L3,Offer2,Agent,Four-Door Car,Medsize
2242,XM39121,Arizona,No,Basic,College,2/23/11,Unemployed,F,Suburban,Married,Personal Auto,Personal L1,Offer1,Web,Four-Door Car,Small
2243,DK49336,Arizona,No,Basic,College,2/18/11,Employed,M,Suburban,Married,Corporate Auto,Corporate L3,Offer3,Agent,Four-Door Car,Medsize
2244,HB43486,Washington,No,Extended,College,2/2/11,Employed,F,Urban,Single,Personal Auto,Personal L2,Offer1,Agent,SUV,Medsize
2245,KB15252,Arizona,No,Extended,College,1/6/11,Unemployed,F,Suburban,Married,Personal Auto,Personal L3,Offer1,Agent,Two-Door Car,Medsize
2246,BN83547,Nevada,No,Basic,High School or Below,2/21/11,Employed,F,Rural,Married,Personal Auto,Personal L1,Offer3,Agent,Four-Door Car,Medsize
2247,MC55901,California,No,Basic,High School or Below,1/30/11,Employed,F,Urban,Married,Personal Auto,Personal L1,Offer2,Agent,Four-Door Car,Medsize
2248,PZ98142,Arizona,No,Extended,College,1/26/11,Unemployed,F,Suburban,Single,Personal Auto,Personal L2,Offer3,Branch,SUV,Medsize
2249,GB43363,Oregon,No,Premium,College,1/24/11,Unemployed,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Branch,Four-Door Car,Small
2250,TH67541,Arizona,No,Basic,High School or Below,1/7/11,Medical Leave,F,Urban,Married,Corporate Auto,Corporate L3,Offer1,Agent,Four-Door Car,Medsize
2251,WC21901,Arizona,No,Basic,College,2/3/11,Employed,M,Suburban,Single,Personal Auto,Personal L3,Offer1,Branch,Four-Door Car,Medsize
2252,CL38124,Oregon,No,Basic,Bachelor,1/10/11,Employed,F,Urban,Married,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,Medsize
2253,XH89851,California,No,Extended,College,2/3/11,Employed,F,Suburban,Single,Personal Auto,Personal L1,Offer1,Agent,Four-Door Car,Medsize
2254,KA58700,Nevada,No,Extended,College,1/3/11,Employed,M,Suburban,Single,Corporate Auto,Corporate L3,Offer1,Agent,Four-Door Car,Medsize
2255,ZB40259,California,No,Basic,Doctor,1/19/11,Employed,M,Rural,Divorced,Corporate Auto,Corporate L3,Offer1,Web,Four-Door Car,Medsize
2256,JV63229,Arizona,No,Extended,Bachelor,2/7/11,Employed,M,Suburban,Divorced,Personal Auto,Personal L2,Offer2,Branch,Four-Door Car,Medsize
2257,SI31035,Arizona,No,Basic,Doctor,1/3/11,Employed,M,Suburban,Married,Personal Auto,Personal L3,Offer4,Branch,Four-Door Car,Medsize
2258,JW30054,Oregon,No,Premium,High School or Below,2/22/11,Employed,M,Suburban,Married,Corporate Auto,Corporate L1,Offer1,Branch,Four-Door Car,Medsize
2259,AP56340,Washington,No,Basic,Bachelor,2/26/11,Disabled,M,Suburban,Married,Personal Auto,Personal L2,Offer1,Agent,Four-Door Car,Medsize
2260,FN44127,Oregon,Yes,Extended,College,1/5/11,Medical Leave,M,Suburban,Married,Personal Auto,Personal L2,Offer2,Branch,Four-Door Car,Small
2261,QE79527,California,Yes,Extended,Bachelor,2/10/11,Employed,F,Suburban,Divorced,Personal Auto,Personal L1,Offer1,Agent,Luxury SUV,Medsize
2262,UP36767,California,No,Basic,College,2/13/11,Employed,M,Urban,Married,Personal Auto,Personal L3,Offer3,Branch,SUV,Medsize
2263,PG43749,Oregon,No,Premium,College,2/8/11,Disabled,F,Suburban,Married,Personal Auto,Personal L1,Offer3,Call Center,Two-Door Car,Medsize
2264,LL96228,Oregon,No,Basic,Master,2/25/11,Employed,M,Rural,Married,Corporate Auto,Corporate L2,Offer1,Branch,SUV,Medsize
2265,OV40993,Nevada,No,Basic,College,2/27/11,Disabled,F,Suburban,Married,Personal Auto,Personal L2,Offer1,Branch,SUV,Small
